BorrowerAPR,CreditScoreRangeUpper,CurrentCreditLines,TotalInquiries,BankcardUtilization,DebtToIncomeRatio
.131890,759,10,5.000000,.300000,.230000
.167320,779,6,4.000000,.110000,.340000
.131890,719,10,2.000000,.640000,.170000
.234380,659,8,3.000000,.480000,.210000
.198980,719,10,5.000000,.260000,.160000
.261490,719,14,8.000000,.890000,.330000
.233830,659,8,2.000000,.880000,.080000
.357970,699,13,3.000000,.950000,.220000
.136970,739,6,5.000000,.150000,.210000
.250130,679,16,3.000000,.870000,.450000
.184790,679,12,4.000000,.700000,.230000
.413550,679,4,12.000000,.910000,.170000
.183120,819,10,5.000000,.210000,
.357970,679,15,4.000000,.740000,.300000
.113190,799,10,.000000,.340000,.160000
.353560,679,11,8.000000,.580000,.510000
.334130,639,16,6.000000,.870000,.240000
.181970,719,16,5.000000,.250000,.230000
.096430,839,13,1.000000,.330000,.150000
.208330,679,12,15.000000,.670000,.170000
.224150,699,6,9.000000,.270000,.210000
.305320,679,5,4.000000,.450000,.140000
.127160,739,17,2.000000,.440000,.220000
.247630,819,7,8.000000,.040000,.140000
.261280,739,11,5.000000,.460000,.320000
.203210,679,6,5.000000,.990000,.170000
.284880,739,9,2.000000,.770000,.230000
.356430,679,15,7.000000,.780000,
.158330,739,13,5.000000,.250000,.140000
.153240,739,12,2.000000,.940000,.180000
.159360,779,8,4.000000,.810000,.080000
.131890,699,10,2.000000,.340000,.250000
.289740,659,10,4.000000,.880000,.270000
.356430,719,14,20.000000,.840000,.110000
.196450,779,12,2.000000,.100000,.560000
.176110,699,14,7.000000,.880000,.340000
.232730,679,13,9.000000,1.010000,.230000
.357970,679,6,6.000000,.590000,.160000
.356430,659,12,4.000000,.880000,.290000
.346210,659,11,17.000000,.680000,.250000
.341050,739,5,.000000,.270000,.790000
.301820,679,13,7.000000,.650000,.390000
.357970,679,13,5.000000,.440000,.250000
.161510,759,14,3.000000,.200000,.200000
.170610,779,6,1.000000,.740000,.160000
.356430,679,5,9.000000,.580000,.330000
.351320,739,11,8.000000,.010000,.170000
.285950,679,18,6.000000,.660000,.410000
.173170,679,11,3.000000,.720000,.100000
.235400,679,11,5.000000,.960000,.370000
.353560,739,20,3.000000,.760000,.760000
.126910,779,8,8.000000,.060000,.290000
.232930,699,15,10.000000,.770000,.430000
.090000,759,13,3.000000,.490000,.130000
.272850,699,18,4.000000,.420000,.260000
.250130,679,7,7.000000,.980000,.270000
.310320,659,6,5.000000,.990000,.260000
.153240,739,12,7.000000,.140000,.200000
.196450,759,10,7.000000,.500000,.270000
.339730,679,13,12.000000,.500000,
.198590,659,6,2.000000,.680000,.170000
.357970,719,22,2.000000,.560000,.580000
.284880,679,10,2.000000,.230000,.200000
.222620,759,10,8.000000,.200000,.140000
.287040,659,4,3.000000,.920000,.220000
.176850,759,20,3.000000,.200000,
.302850,759,8,5.000000,.000000,.080000
.125280,839,13,4.000000,.260000,.190000
.374530,659,6,3.000000,.440000,
.153240,699,6,3.000000,.640000,.250000
.247580,719,7,2.000000,.220000,.150000
.246820,699,12,4.000000,.940000,.280000
.234770,719,6,.000000,.530000,.150000
.295100,699,5,.000000,.950000,.190000
.170610,799,15,18.000000,.640000,.160000
.257810,759,10,.000000,.640000,.350000
.182140,819,12,4.000000,.480000,.210000
.310320,699,8,9.000000,.170000,.140000
.126260,799,15,10.000000,.140000,.540000
.126910,759,13,3.000000,.300000,.240000
.256250,679,9,.000000,.810000,.650000
.358380,699,8,4.000000,1.020000,.230000
.130680,799,9,1.000000,.540000,.130000
.326800,699,4,.000000,.580000,.370000
.187250,739,11,7.000000,.720000,.350000
.357970,679,4,5.000000,.560000,.080000
.176110,659,4,1.000000,.860000,.110000
.203670,779,10,3.000000,.640000,.550000
.357970,679,6,4.000000,.980000,.230000
.143280,739,7,2.000000,.100000,.080000
.257810,719,16,3.000000,.570000,.360000
.357970,699,7,16.000000,.900000,.190000
.088290,799,13,.000000,.200000,.140000
.357970,719,5,27.000000,.630000,.150000
.142060,739,8,.000000,.200000,.210000
.305320,699,5,3.000000,.660000,.100000
.356430,799,12,9.000000,.330000,.120000
.110660,799,8,4.000000,.450000,.080000
.219450,759,11,1.000000,.250000,.230000
.242640,679,12,10.000000,.270000,.280000
.305320,679,5,6.000000,.330000,.160000
.147140,739,12,3.000000,.230000,.230000
.203210,699,15,5.000000,.580000,.240000
.198590,699,5,2.000000,.940000,.230000
.243020,719,13,1.000000,.750000,.320000
.245890,739,14,11.000000,.290000,.460000
.260470,679,8,1.000000,.000000,.350000
.198590,699,10,6.000000,.680000,.440000
.211660,719,13,3.000000,.910000,.320000
.214740,679,9,7.000000,.860000,.180000
.124000,819,12,2.000000,.300000,
.178390,699,8,5.000000,.490000,.300000
.196450,719,6,4.000000,.030000,
.235300,699,12,18.000000,.920000,.340000
.313750,739,16,3.000000,.440000,.210000
.222420,719,14,1.000000,.990000,.320000
.203580,699,1,3.000000,.010000,.070000
.288510,699,8,7.000000,.190000,.390000
.345770,699,7,1.000000,.830000,.320000
.120200,779,9,7.000000,.540000,.180000
.170610,759,12,12.000000,.200000,
.206260,699,19,9.000000,.770000,.590000
.318480,659,15,2.000000,.860000,.220000
.223380,699,9,1.000000,.770000,.210000
.295100,719,4,10.000000,.300000,.090000
.235300,659,7,1.000000,.950000,.150000
.216480,659,9,11.000000,.980000,.350000
.173590,759,13,4.000000,.560000,.180000
.357970,699,11,1.000000,.500000,
.098240,819,14,3.000000,.340000,.300000
.196450,739,7,5.000000,.350000,.150000
.223540,719,18,3.000000,.550000,.340000
.223540,739,7,1.000000,.710000,.120000
.332860,719,12,.000000,.970000,1.180000
.280320,699,7,2.000000,.760000,
.317900,739,9,5.000000,.320000,
.357970,699,4,5.000000,.000000,.100000
.144940,779,16,6.000000,.260000,.090000
.357970,779,21,2.000000,.870000,.390000
.301110,739,4,3.000000,.430000,.300000
.374530,659,3,9.000000,.580000,.150000
.112960,739,13,1.000000,.540000,.350000
.274670,679,20,1.000000,.900000,
.356430,779,11,4.000000,.800000,
.151340,739,6,8.000000,.010000,.060000
.317690,759,12,7.000000,.310000,.350000
.214340,699,15,4.000000,.270000,.160000
.207050,739,22,2.000000,.800000,.450000
.154250,739,20,8.000000,.680000,.260000
.313750,759,15,5.000000,.490000,.330000
.099590,859,12,12.000000,.020000,.220000
.131190,739,16,12.000000,.320000,
.203980,679,5,9.000000,.320000,.110000
.205640,739,27,7.000000,.830000,.070000
.339730,619,13,14.000000,1.000000,.170000
.204360,719,18,2.000000,.700000,.130000
.146570,779,9,2.000000,.570000,.280000
.242460,739,3,.000000,.650000,
.184790,719,9,3.000000,.680000,.210000
.261890,679,15,4.000000,1.010000,.290000
.124000,739,10,3.000000,.090000,.360000
.356430,699,4,1.000000,.850000,.480000
.112960,779,15,2.000000,.380000,.290000
.241480,819,7,.000000,.480000,.310000
.177540,739,8,4.000000,.550000,.250000
.357970,679,7,2.000000,.510000,.580000
.227730,699,9,1.000000,.650000,.470000
.153240,739,6,.000000,.420000,.130000
.225750,719,6,4.000000,.980000,.290000
.237180,759,4,1.000000,.020000,
.285740,659,9,3.000000,.790000,.180000
.274670,699,19,7.000000,.790000,.350000
.357970,739,18,3.000000,.360000,.280000
.143480,739,11,1.000000,.440000,.270000
.158330,779,16,1.000000,.530000,.280000
.204620,699,7,3.000000,.650000,.090000
.374530,659,22,2.000000,.960000,.810000
.295370,659,3,2.000000,.810000,.180000
.231310,699,23,2.000000,.730000,.540000
.308990,679,7,3.000000,.990000,.060000
.316680,679,7,1.000000,.470000,
.357970,739,3,4.000000,.620000,
.357970,799,3,2.000000,.100000,
.204620,719,3,3.000000,.140000,.030000
.265280,659,5,2.000000,.640000,.200000
.226930,719,7,1.000000,.300000,.230000
.348870,679,21,10.000000,.720000,.360000
.339730,619,1,3.000000,.350000,.100000
.093330,739,16,2.000000,.400000,.290000
.356430,779,7,2.000000,.300000,
.153240,759,17,3.000000,.470000,.300000
.193230,699,11,3.000000,.750000,.130000
.248560,719,18,2.000000,.560000,.330000
.357970,699,0,1.000000,.000000,.060000
.356430,739,3,1.000000,.000000,
.348870,619,29,18.000000,.670000,.200000
.272850,659,19,1.000000,.870000,
.368950,679,6,10.000000,.530000,.140000
.181360,799,13,3.000000,.210000,.160000
.098370,799,23,6.000000,.230000,.310000
.230520,679,8,3.000000,.000000,.350000
.205930,759,12,5.000000,.340000,.340000
.255640,679,12,5.000000,.360000,.250000
.300310,659,20,8.000000,.940000,.300000
.283700,739,2,.000000,.000000,.110000
.095760,779,9,1.000000,.460000,.120000
.353560,639,5,1.000000,.000000,
.215760,699,15,2.000000,.990000,.430000
.158330,719,6,3.000000,.440000,.180000
.273220,739,13,3.000000,.870000,.270000
.189900,699,12,1.000000,.460000,.260000
.246820,699,5,1.000000,.190000,.140000
.188370,699,10,3.000000,.720000,.240000
.188370,739,20,6.000000,.910000,.280000
.296390,699,12,4.000000,.970000,
.356430,759,3,5.000000,.430000,
.235400,719,7,1.000000,.670000,.280000
.200530,699,10,8.000000,.330000,.370000
.227120,739,5,3.000000,.000000,.180000
.214160,779,5,4.000000,.060000,.240000
.295100,699,7,.000000,.800000,.220000
.302340,699,4,4.000000,.800000,.180000
.309330,659,12,7.000000,.750000,.150000
.287040,659,16,8.000000,.710000,.630000
.295370,639,13,2.000000,.890000,.180000
.193640,719,10,2.000000,.550000,.260000
.302340,679,7,1.000000,.580000,.180000
.200530,679,17,14.000000,.490000,.280000
.287040,639,15,1.000000,.970000,.850000
.115990,699,17,1.000000,.650000,.300000
.094340,819,12,2.000000,.330000,.150000
.168030,739,6,5.000000,.680000,.180000
.276370,679,10,3.000000,.790000,.250000
.317900,739,10,4.000000,.510000,
.076200,759,9,7.000000,.100000,.120000
.356430,719,25,1.000000,.930000,.270000
.247580,699,13,.000000,.460000,.280000
.340450,699,12,1.000000,.740000,.480000
.144090,719,7,4.000000,.770000,.810000
.380580,679,22,4.000000,.950000,.360000
.346210,659,5,3.000000,.790000,.100000
.345880,679,10,9.000000,.650000,.410000
.126910,779,6,.000000,.640000,.340000
.336980,699,5,.000000,1.010000,.070000
.235400,679,6,1.000000,.910000,.330000
.271190,799,17,3.000000,.700000,.150000
.049350,859,8,2.000000,.040000,.040000
.208080,739,7,8.000000,.930000,.370000
.117660,699,7,6.000000,.180000,
.158330,719,19,6.000000,.700000,.400000
.357970,679,7,.000000,.950000,.240000
.357970,739,20,6.000000,.910000,.250000
.272850,739,13,.000000,.870000,.500000
.351320,719,3,1.000000,.330000,.470000
.233180,759,15,5.000000,.400000,.370000
.293710,719,10,4.000000,.790000,.610000
.124270,719,8,8.000000,.250000,.270000
.157840,759,9,6.000000,.200000,.210000
.164990,759,17,2.000000,.840000,.520000
.310320,699,9,1.000000,.850000,.150000
.335530,679,9,3.000000,.900000,.340000
.205620,699,12,.000000,.800000,.330000
.125280,779,8,3.000000,.300000,.130000
.357970,699,5,11.000000,.350000,
.288480,739,11,2.000000,.660000,.500000
.305320,739,10,2.000000,.660000,.240000
.079220,759,12,2.000000,.440000,.160000
.187510,739,4,3.000000,.340000,.100000
.357970,819,7,2.000000,.690000,
.209330,699,21,7.000000,.760000,.380000
.099880,819,9,4.000000,.200000,.250000
.356430,699,5,4.000000,.310000,
.142060,739,8,4.000000,.670000,.150000
.227120,739,11,1.000000,.950000,.200000
.162940,679,10,3.000000,.700000,.250000
.260470,719,14,3.000000,.140000,.450000
.167320,739,9,3.000000,.980000,.360000
.356430,759,13,4.000000,.000000,.320000
.120200,779,12,4.000000,.410000,.110000
.356430,699,4,6.000000,.430000,.140000
.198590,699,13,8.000000,.620000,.280000
.278840,659,3,2.000000,.000000,.070000
.358580,739,17,7.000000,.640000,.360000
.265280,659,7,3.000000,.800000,.140000
.268770,659,9,7.000000,.760000,.260000
.276370,719,13,4.000000,.690000,.360000
.142060,699,9,4.000000,.470000,.090000
.357970,679,5,5.000000,.990000,.150000
.198590,659,7,1.000000,.830000,.170000
.104360,779,10,20.000000,.260000,.210000
.143410,759,10,1.000000,.550000,.160000
.317250,739,3,4.000000,.040000,
.254500,679,11,2.000000,.920000,.250000
.226010,739,8,.000000,.970000,
.186370,699,8,3.000000,.650000,
.295100,659,4,1.000000,.760000,.180000
.274620,739,23,6.000000,.100000,.270000
.313750,759,9,7.000000,.360000,.150000
.230520,699,15,9.000000,.820000,.170000
.293410,699,4,20.000000,.150000,.120000
.126500,719,9,7.000000,.180000,.130000
.257810,679,4,5.000000,.560000,
.289740,759,8,8.000000,.970000,.180000
.272850,679,11,3.000000,.660000,.210000
.218320,699,10,2.000000,.950000,.170000
.131380,819,9,7.000000,.020000,.170000
.126910,719,13,3.000000,.530000,.200000
.222830,719,9,1.000000,.710000,
.162590,699,8,3.000000,.800000,
.301310,659,7,4.000000,.870000,.310000
.188370,779,23,4.000000,.130000,.350000
.356430,739,12,6.000000,.670000,.400000
.235070,719,4,3.000000,.960000,.150000
.232770,759,21,3.000000,.740000,.290000
.215660,759,12,4.000000,.700000,.330000
.213420,719,9,8.000000,.780000,.250000
.148570,739,16,3.000000,.920000,.070000
.295100,779,12,3.000000,.560000,.270000
.195010,719,2,1.000000,.940000,.160000
.108780,839,13,2.000000,.470000,.390000
.295100,659,11,4.000000,.780000,.130000
.211660,739,11,4.000000,.540000,.190000
.349980,619,7,12.000000,.630000,.360000
.137340,699,8,5.000000,.770000,.150000
.274620,779,4,5.000000,.000000,.190000
.158330,719,15,20.000000,.200000,.200000
.250130,699,14,18.000000,.220000,.440000
.356430,699,4,1.000000,.970000,
.132270,799,4,4.000000,.090000,.080000
.353560,679,8,3.000000,.980000,.410000
.093330,819,11,5.000000,.410000,.130000
.234620,719,8,3.000000,.500000,.130000
.324460,659,2,.000000,.560000,.240000
.313750,699,10,1.000000,.880000,.180000
.332970,659,13,7.000000,.970000,
.100380,759,13,2.000000,.440000,.190000
.295670,679,17,6.000000,.480000,.190000
.147660,799,11,2.000000,.530000,.200000
.340450,679,7,.000000,.900000,.350000
.212900,719,8,3.000000,.940000,.370000
.127160,759,14,1.000000,.440000,.170000
.138360,699,10,4.000000,.250000,.120000
.122160,799,9,.000000,.610000,.130000
.189900,719,13,6.000000,.490000,.130000
.170690,739,19,1.000000,.440000,.300000
.203210,679,5,3.000000,.240000,.220000
.153240,739,11,4.000000,.430000,.270000
.124270,799,11,4.000000,.420000,.150000
.185550,679,7,6.000000,.400000,.160000
.222620,779,23,1.000000,.570000,.320000
.175320,739,19,4.000000,.540000,.240000
.136970,819,18,2.000000,.170000,.360000
.223620,699,7,3.000000,.750000,.160000
.221080,739,16,7.000000,.830000,.460000
.192360,719,6,2.000000,.670000,.080000
.358380,639,9,11.000000,.210000,.400000
.196810,699,11,3.000000,.470000,.220000
.260470,679,15,3.000000,.810000,.610000
.305320,679,9,8.000000,.800000,.110000
.192360,719,11,.000000,.870000,.250000
.229080,679,8,5.000000,.190000,.180000
.251020,719,9,10.000000,.720000,.100000
.169690,759,21,2.000000,.220000,.350000
.357970,679,5,5.000000,.390000,.130000
.216790,699,8,7.000000,.890000,.140000
.387230,699,7,4.000000,.530000,.120000
.073710,859,10,1.000000,.040000,
.228720,719,14,1.000000,.440000,.350000
.142060,719,12,3.000000,.530000,.300000
.171980,679,7,4.000000,.670000,.180000
.374530,659,15,3.000000,.940000,.140000
.170900,719,15,3.000000,.620000,
.289740,699,11,6.000000,.970000,.200000
.163040,779,17,9.000000,.170000,.340000
.124270,719,10,5.000000,.060000,.260000
.152230,759,11,6.000000,.390000,
.256250,719,10,3.000000,.840000,.230000
.221470,659,5,.000000,.560000,.130000
.330510,679,10,5.000000,.900000,.220000
.293410,659,10,4.000000,1.090000,.160000
.121170,699,11,4.000000,.760000,.170000
.205240,699,4,10.000000,.130000,.260000
.180200,719,10,9.000000,.530000,.350000
.228720,699,19,5.000000,.960000,.180000
.117660,759,7,2.000000,.320000,.250000
.142060,739,8,1.000000,.520000,.330000
.232500,719,20,9.000000,.880000,
.173590,819,17,5.000000,.000000,.130000
.148160,719,5,2.000000,.950000,.170000
.228470,679,9,11.000000,.770000,.190000
.073390,759,8,8.000000,.310000,.060000
.293710,659,2,1.000000,.760000,.280000
.356430,679,1,2.000000,.000000,.130000
.098260,859,6,5.000000,.020000,.070000
.242820,699,14,.000000,.940000,.250000
.093330,839,9,6.000000,.140000,.040000
.156290,799,13,3.000000,.550000,.140000
.357970,699,5,2.000000,.930000,
.305320,699,16,.000000,.710000,
.283700,779,4,8.000000,.070000,.180000
.094340,719,16,4.000000,.090000,.230000
.357970,659,5,3.000000,.200000,.090000
.148160,719,8,.000000,.570000,.120000
.285740,679,13,4.000000,.910000,.400000
.291670,659,23,8.000000,.440000,.160000
.302850,739,11,4.000000,.670000,.280000
.094840,779,12,3.000000,.520000,.180000
.163040,719,6,4.000000,.970000,.180000
.288480,799,13,6.000000,.750000,.200000
.131380,739,13,3.000000,.750000,.240000
.120160,739,9,2.000000,.380000,.290000
.305320,739,5,4.000000,.890000,.220000
.132200,699,9,2.000000,.480000,.210000
.250240,719,16,14.000000,.630000,.240000
.200810,739,11,.000000,.590000,.370000
.188370,699,16,4.000000,.840000,.210000
.261280,679,21,7.000000,.600000,.290000
.377330,699,22,3.000000,.250000,.300000
.089300,759,10,2.000000,.700000,.150000
.330970,679,10,5.000000,.910000,.120000
.374530,639,8,2.000000,.980000,.230000
.112960,759,22,1.000000,.400000,
.365900,659,15,8.000000,.980000,.120000
.332040,659,13,8.000000,.680000,.450000
.184780,719,15,4.000000,.410000,.440000
.221080,679,7,.000000,.780000,.410000
.215760,759,6,4.000000,.400000,
.120200,759,13,1.000000,.500000,.350000
.233180,659,11,.000000,.990000,.240000
.374530,619,14,19.000000,.740000,.200000
.211150,699,18,5.000000,.450000,.330000
.263330,679,6,1.000000,.980000,.260000
.146580,719,7,2.000000,.710000,.090000
.144940,759,2,2.000000,.040000,.040000
.352440,639,11,9.000000,1.110000,.780000
.172600,719,9,4.000000,.340000,
.097360,759,10,2.000000,.240000,.260000
.152230,739,7,1.000000,.690000,.400000
.296180,699,14,6.000000,.820000,.430000
.293340,639,13,12.000000,.940000,.580000
.185550,699,4,7.000000,.940000,.130000
.325860,679,10,1.000000,.370000,.260000
.177540,679,13,6.000000,.160000,.330000
.235300,679,9,6.000000,.380000,.160000
.090300,739,11,4.000000,.400000,.160000
.083310,839,7,2.000000,.010000,.190000
.157840,759,4,1.000000,.050000,.060000
.203980,719,6,3.000000,.780000,.250000
.183160,739,17,3.000000,.510000,
.374530,699,10,4.000000,.860000,.200000
.254350,679,16,2.000000,.980000,.120000
.127160,719,12,6.000000,.810000,.130000
.308990,679,11,5.000000,.860000,.400000
.291070,679,10,3.000000,.950000,.130000
.155380,839,5,4.000000,.010000,.200000
